,evol_stage,initial_mass,initial_Yinit,initial_feh,initial_MLT,star_age,frac_age,ms_age,effective_T,log_g,radius,star_feh,delta_nu_fit,nu_max,hrgradient,fagegradient,initial_zx,star_zx,weights
14738,1,0.82,0.28,0.0,2.1,9.182250553502016,2.928974482625421,16.034095100136632,-0.14938906876078745,4.5038102431938505,0.839356545099543,-0.07782722226275751,159.82062210208804,3732.4500049962494,0.0002487342302471524,0.0026638004828609674,0.0181,0.015130432855219832,0.14938906876078745
1791,2,1.09,0.28,0.0,2.1,6.457954148211107,8.383783804246416,4.824137932989341,0.11613278100314567,3.9462412065124886,1.8364459451068385,-0.049323577851308566,57.76574529945956,994.9791293240406,0.001531812884032558,0.002632621105588817,0.0181,0.016156786904850503,0.11613278100314567
17321,1,1.07,0.28,0.0,2.1,1.5207522417839665,1.5953545846848594,5.220910024115425,-0.05555525194567046,4.413440502542105,1.0639379845411627,-0.04819424607753898,127.46482529905079,2850.926681447193,0.00015068957452388484,0.002929768366148222,0.0181,0.016198855404281932,0.05555525194567046
4852,1,1.05,0.28,0.0,2.1,0.3242107279312055,1.0972550740792004,5.701476462362781,-0.02802786660714777,4.477033675436727,0.9795407064159029,-0.007889860891189874,142.85019087426156,3321.3347305029547,0.0001754200045251142,0.0033407324007128196,0.0181,0.017774144803264225,0.02802786660714777
15646,2,0.85,0.28,0.0,2.1,14.842388977582855,7.183930113426978,13.910367845083716,-0.15624581057012418,4.2423515299200485,1.1540534475616433,-0.1014360378441008,101.49167361897621,2010.9692070634155,0.00028713317021035055,0.001224023737432245,0.0181,0.014329879453673769,0.15624581057012418
8187,1,1.04,0.28,0.0,2.1,2.4435705023482885,1.9640635384908132,5.9485837932703305,0.007846869841945048,4.406782566925402,1.0569880148689663,-0.06058412687944709,127.04488323828429,2823.048079002409,0.00015732406139632783,0.0027653980058569005,0.0181,0.015743252028785796,0.007846869841945048
39,1,0.82,0.28,0.0,2.1,6.684324159387642,2.186507355364512,16.034095100136632,-0.03691232148698262,4.544232167932903,0.8011899979604854,-0.057535998859847476,171.16361150899652,4120.068201388146,0.00023067622457329908,0.0026439606046929354,0.0181,0.015854135878424564,0.03691232148698262
58,2,1.12,0.28,0.0,2.1,5.97509621915967,8.87352797927767,4.693988360961042,0.21558359928188803,3.8712615300229816,2.029788698524852,-0.03927872233537138,50.42644407307978,847.0241096480487,0.0012806184639021013,0.0010135393871482101,0.0181,0.016534834507250573,0.21558359928188803
3090,2,1.02,0.28,0.0,2.1,8.763492811875764,9.511895585448462,6.4924266393488015,-0.03791258889693006,3.814288301701435,2.0673187804380397,-0.018404537871141984,46.324956168310955,776.8107426001884,0.0012205303000286964,0.0005484826305116597,0.0181,0.017348983620505475,0.03791258889693006
15469,2,1.19,0.28,0.0,2.1,3.980513192814219,6.191099109997582,3.8794280795262175,0.02639660209658362,4.029951040671095,1.7445056484881745,-0.16785906271571574,64.2475584386477,1169.4319706453527,0.0003496198168612738,0.0012972667886256284,0.0181,0.01229757591333221,0.02639660209658362
3340,1,1.1,0.28,0.0,2.1,3.194803206147629,2.9778960061890385,4.961535200625608,-0.035017279985645744,4.292212875149134,1.2403223847497749,-0.1320636227425397,102.8185618930554,2145.471385218494,0.00034908707444920547,0.004634274837821084,0.0181,0.013354110087923162,0.035017279985645744
5661,2,1.06,0.28,0.0,2.1,6.429463587283468,6.731587633163576,5.461143655387746,0.0400047297613636,4.1020935760853945,1.5143124080298405,-0.09798214267871272,75.6300006738378,1407.0762247410635,0.0008401229176082593,0.004193054640392879,0.0181,0.014444297748000887,0.0400047297613636
15763,2,1.12,0.28,0.0,2.1,4.955695024740816,6.114249990943397,4.693988360961042,-0.12346519857296338,4.087852835068241,1.5830915068125104,-0.14809524648775835,72.58572212466908,1348.5762536421112,0.00036933705045629926,0.0019831600044543096,0.0181,0.01287014169636231,0.12346519857296338
